Category Name,Manufacturer Name,City,Country,Latitude,Longitude,Machine Count
 Book printing,Heidelberg,Dabergotz,Germany,52.9098307,12.7172083,9
 Book printing,Rietstack B.V,Dabergotz,Germany,52.9098307,12.7172083,1
1-head drilling machines,OMM,Terni,Italy,42.6384261,12.674297,1
1-head drilling machines,Soag,Lancaster,United Kingdom,54.0484068,-2.7990345,3
1-head drilling machines,STAGO,,Germany,51.1657,10.4515,1
1-head drilling machines,STAGO,,Netherlands,52.2434979,5.6343227,1
1-head drilling machines,STAGO,Vogtei,Germany,51.1638175,10.4478313,1
2-head drilling machines,Hang,Vogtei,Germany,51.1638,10.4478,1
2-head drilling machines,Hang,Vogtei,Germany,51.1638175,10.4478313,1
2-head drilling machines,IRAM,,United Kingdom,54.7023545,-3.2765753,1
2-head drilling machines,IRAM,Lancaster,United Kingdom,54.0484068,-2.7990345,2
2-head drilling machines,MOM,Vogtei,Germany,51.1638175,10.4478313,1
2-head drilling machines,Nagel,Lancaster,United Kingdom,54.0484068,-2.7990345,2
2-head drilling machines,Nagel,Minsk,Belarus,53.8608204,27.55083154,1
2-head drilling machines,Nagel,Rome,Italy,41.8719,12.5674,1
2-head drilling machines,Nagel,Vogtei,Germany,51.1638175,10.4478313,2
2-head drilling machines,OMM,Lancaster,United Kingdom,54.0484068,-2.7990345,1
2-head drilling machines,OMM,Rome,Italy,41.8719,12.5674,1
2-head drilling machines,Sysform,Lancaster,United Kingdom,54.0484068,-2.7990345,1
4-head drilling machines,Durselen,,France,46.603354,1.8883335,1
4-head drilling machines,Durselen,,United Kingdom,54.7023545,-3.2765753,2
4-head drilling machines,Durselen,Vogtei,Germany,51.1638,10.4478,1
4-head drilling machines,Durselen,Vogtei,Germany,51.1638175,10.4478313,1
4-head drilling machines,Hang,,Germany,51,10,1
4-head drilling machines,Hang,,Germany,51.1657,10.4515,1
4-head drilling machines,Hang,,Netherlands,52.2434979,5.6343227,1
4-head drilling machines,Hang,,United Kingdom,54.7023545,-3.2765753,1
4-head drilling machines,Hang,Stuttgart,Deutschland,48.7758459,9.1829321,2
4-head drilling machines,Hang,Terni,Italy,42.6384261,12.674297,1
4-head drilling machines,Hang,Vogtei,Germany,51.1638,10.4478,1
4-head drilling machines,Hang,Vogtei,Germany,51.1638175,10.4478313,2
4-head drilling machines,IRAM,,Germany,51.1657,10.4515,1
4-head drilling machines,IRAM,,Netherlands,52.2434979,5.6343227,1
4-head drilling machines,IRAM,,United Kingdom,54.7023545,-3.2765753,2
4-head drilling machines,IRAM,Lancaster,United Kingdom,54.00975365,-2.787572732,1
4-head drilling machines,IRAM,Ringwood,United Kingdom,50.844949,-1.788817,1
4-head drilling machines,Lawson-Dexter,,Netherlands,52.2434979,5.6343227,1
4-head drilling machines,Nagel,,Netherlands,52.2434979,5.6343227,1
4-head drilling machines,Nagel,,United Kingdom,54.7023545,-3.2765753,1
4-head drilling machines,Nagel,Lancaster,United Kingdom,54.0484068,-2.7990345,1
4-head drilling machines,Nagel,Minsk,Belarus,53.8608204,27.55083154,1
Accessories,Popp,Vogtei,Germany,51.1638175,10.4478313,1
Accessories,Rima System,,europe,54.526,15.2551,1
Automatic Creasing Machine,BKM,Vogtei,Germany,51.1638175,10.4478313,1
Automatic Creasing Machine,FIDIA,Rome,Italy,41.8719,12.5674,1
Automatic Creasing Machine,KAS,,France,46.603354,1.8883335,1
Automatic Creasing Machine,Krause,,Netherlands,52.2434979,5.6343227,1
Automatic Creasing Machine,Magnum,Ringwood,United Kingdom,50.844949,-1.788817,1
Automatic Creasing Machine,PETRATTO,Rome,Italy,41.8719,12.5674,1
Automatic Creasing Machine,PETRATTO,Terni,Italy,42.6384261,12.674297,2
Automatic Splicer,Zhongshan,Shanghai,China,31.230416,121.473701,1
Bag making,DCM,,Hungary,,,1
Bag making,FUJI,,Poland,,,1
Bag making,Gutenberg,,Netherlands,52.2434979,5.6343227,22
Bag making,Holweg,,Serbia,,,1
Bag making,Hudson Sharp,,Egypt,,,1
Bag making,Hudson Sharp,,Turkey,,,1
Bag making,Jianshe,,Greece,,,1
Bag making,Mamata,,Poland,,,1
Bag making,Manohar Foundry and Workshop,,India,28.7041,77.1025,1
Bag making,New B.K. Industrial Corporation,Ghaziabad,India,28.6728,77.3863,1
Bag making,New B.K. Industrial Corporation,Nuuk,Greenland,64.1743234,-51.7372787,1
Bag making,New B.K. Industrial Corporation,Sahibzada Ajit Singh Nagar,India,30.7046486,76.7178726,1
Bag making,New Long,,South Korea,,,2
Bag making,Royal Industrial Corporation,Sahibzada Ajit Singh Nagar,India,30.7046,76.7179,1
Bag making,Selection Graphics,Faridabad,India,28.3388,77.3206,1
Bag making,Somtas,,Turkey,,,1
Bag making,Tokyo,,Netherlands,52.1326,5.29127,1
Bag making,Tokyo,,Netherlands,52.2434979,5.6343227,2
Bag making,Totani,,Germany,,,2
Bag making,Zenbo,,Slovenia,,,1
Balling machines,HSM,,Germany,51.1657,10.4515,1
Banding Device ,ATS,,France,46.603354,1.8883335,1
Banding Device ,ATS,Stuttgart,Deutschland,48.7758459,9.1829321,1
Banding Device ,ATS,Vogtei,Germany,51.1638,10.4478,1
Banding Device ,Bandall,Vogtei,Germany,51.1638175,10.4478313,1
Banding Device ,Busch,,Netherlands,52.2434979,5.6343227,1
Banding Device ,Busch,Stuttgart,Deutschland,48.7758459,9.1829321,1
Banding Device ,Busch,Vogtei,Germany,51.1638175,10.4478313,2
Banding Device ,Palamides,Vogtei,Germany,51.1638,10.4478,1
Banding Device ,Uchida,Vogtei,Germany,51.1638175,10.4478313,1
Banding Machine,Akebono,Dabergotz,Germany,52.908313,12.7221538,2
Banding Machine,ATS Tanner,Dabergotz,Germany,52.908313,12.7221538,5
Banding Machine,Band All,Dabergotz,Germany,52.908313,12.7221538,1
Banding Machine,Band All,Dabergotz,Germany,52.9098307,12.7172083,1
Banding Machine,Gerhard Busch,Dabergotz,Germany,52.908313,12.7221538,2
Banding Machine,HIMA,,Germany,51.1657,10.4515,1
Banding Machine,HIMA,Dabergotz,Germany,52.908313,12.7221538,1
Banding Machine,HIMA,Vogtei,Germany,51.1638,10.4478,4
Banding Machine,Palamides,Stuttgart,Deutschland,48.7758459,9.1829321,1
Banding Machine,Sollas,Dabergotz,Germany,52.9098307,12.7172083,1
Banding Machine,TRS-L-CL,,Germany,51.1657,10.4515,1
Binding machine for wire-o,RENZ,,Germany,51.1657,10.4515,1
Binding machine for wire-o,RENZ,,Netherlands,52.2434979,5.6343227,1
Binding machine for wire-o,RENZ,Stuttgart,Deutschland,48.7758459,9.1829321,1
Binding machine for wire-o,Rilecart,,United Kingdom,54.7023545,-3.2765753,1
Binding Machines, Leitz,Stuttgart,Deutschland,48.7758459,9.1829321,1
Binding Machines,CP Bourg,Bra?ov,Romania,45.6426802,25.5887252,1
Binding Machines,Horizon,,Czechia,49.7776073,15.0285333,1
Binding Machines,Horizon,,Czechia,49.8175,15.473,1
Binding Machines,Horizon,Kácov,Czechia,49.7779,15.0279,1
Binding Machines,Hunkeler,,Netherlands,52.2434979,5.6343227,1
Binding Machines,Kolbus,,Germany,51,10,1
Binding Machines,Kolbus,Ramat Negev Regional Council,Israel,30.8124247,34.8594762,1
Binding Machines,Matador,Vogtei,Germany,51.1638175,10.4478313,1
Binding Machines,MBO,Ramat Negev Regional Council,Israel,30.8124247,34.8594762,1
Binding Machines,Pfaffle,,Germany,51.1657,10.4515,1
Binding Machines,Pfaffle,Minsk,Belarus,53.8608204,27.55083154,1
Binding Machines,Planax,,Germany,51.1657,10.4515,1
Binding Machines,Purlux ,Bucharest,Romania,44.4267674,26.1025384,1
Binding Machines,Rilecart,Terni,Italy,42.6384261,12.674297,1
Binding Machines,Wohlenberg,,France,46.603354,1.8883335,1
Binding Machines,Wohlenberg,,Germany,51,10,1
Board cutters,Kolbus,Braunschweig,Germany,52.2678,10.5246,1
Board cutters,Kolbus,Brunswick,Germany,52.2647,10.5236,1
Book Binding,Zechini,Bucharest,Romania,44.4267674,26.1025384,1
Book block feeder,Solema,Braunschweig,Germany,52.2678,10.5246,1
Book block feeder,Tecnograf,Braunschweig,Germany,52.2678,10.5246,1
Book block press and nipping machine,Kolbus,,Czechia,49.7439047,15.3381061,1
Book Block Production / Sewing,Aster,,Bulgaria,42.6073975,25.4856617,1
Book Block Production / Sewing,Aster,,Italy,41.8719,12.5674,1
Book Block Production / Sewing,Aster,,United Kingdom,54.7023545,-3.2765753,1
Book Block Production / Sewing,JUKI,,United Kingdom,54.7023545,-3.2765753,1
Book Block Production / Sewing,MECCANOTECNICA,,Poland,,,1
Book Block Production / Sewing,MECCANOTECNICA,,South Korea,,,1
Book Block Production / Sewing,MECCANOTECNICA,Terni,Italy,42.6384261,12.674297,1
Book Block Production / Sewing,Muller Martini,,Bulgaria,42.6073975,25.4856617,1
Book Block Production / Sewing,Muller Martini,,Czechia,49.8175,15.473,1
Book Block Production / Sewing,Muller Martini,,Germany,51.1657,10.4515,1
Book Block Production / Sewing,Muller Martini,,Netherlands,52.2434979,5.6343227,2
Book Block Production / Sewing,Muller Martini,,United Kingdom,54.7023545,-3.2765753,2
Book Block Production / Sewing,Muller Martini,Brunswick,Germany,52.2646577,10.5236066,1
Book Block Production / Sewing,OMCOA,,Netherlands,52.2434979,5.6343227,1
Book Block Production / Sewing,Rapid,Rome,Italy,41.8719,12.5674,1
Book Block Production / Sewing,Traenklein,,Netherlands,52.2434979,5.6343227,1
Book cover production,Gantenbein,,Germany,51.1657,10.4515,1
Book cover production,Horauf ,,Romania,,,1
Book cover production,Hunkeler,Nuremberg,Germany,49.4542881,11.0745641,1
Book cover production,Kolbus,,Bulgaria,42.6073975,25.4856617,1
Book cover production,Sumbel,,Germany,51.1657,10.4515,1
Book Production,Kolbus,,Netherlands,52.2434979,5.6343227,1
Book Production,Polygraph,Meerut,India,28.9826533,77.7081013,1
Book production lines,CP Bourg,,France,46.2276,2.21375,1
Book production lines,Dowel,Rajkot,India,22.3053,70.8028,1
Book production lines,Horizon,,Czechia,49.7439047,15.3381061,1
Book production lines,Kolbus,,,54.526,15.2551,1
Book production lines,Kolbus,,Bulgaria,42.6073975,25.4856617,1
Book production lines,Kolbus,Braunschweig,Germany,52.2678,10.5246,1
Book production lines,Kolbus,Terni,Italy,42.6384261,12.674297,1
Book production lines,Muller Martini,,Czechia,49.8175,15.473,1
Book production lines,Muller Martini,,Europe,54.526,15.2551,1
Book production lines,Muller Martini,Brunswick,Germany,52.2647,10.5236,1
Book production lines,Muller Martini,Jorhat,India,26.7509,94.2037,1
Book production lines,Muller Martini,Rome,Italy,41.8719,12.5674,1
Book production lines,Wohlenberg,,Europe,54.526,15.2551,1
Book production lines,Wohlenberg,,Germany,51,10,3
Book production lines,Wohlenberg,Terni,Italy,42.6384261,12.674297,1
Book stacker,Kolbus,Brunswick,Germany,52.2646577,10.5236066,1
Book stacker,Palamides,,France,46.603354,1.8883335,1
Bookback Rounding Machines,Hunkeler,,Netherlands,52.2434979,5.6343227,1
Bookback Rounding Machines,Zechini,,Netherlands,52.2434979,5.6343227,1
Booklet machines, Bograma,Dabergotz,Germany,52.9098307,12.7172083,2
Booklet machines,CP Bourg,Dabergotz,Germany,52.9098307,12.7172083,3
Booklet machines,CP Bourg,Terni,Italy,42.6384261,12.674297,1
Booklet machines,Duplo,,France,46.2276,2.21375,1
Booklet machines,Duplo,,United Kingdom,54.7023545,-3.2765753,5
Booklet machines,Duplo,Beddes,France,46.6034,2.2137,1
Booklet machines,Duplo,Dabergotz,Germany,52.9098307,12.7172083,2
Booklet machines,Duplo,Gliwice,Poland,50.26590325,18.69757619,1
Booklet machines,Duplo,Minsk,Belarus,53.8608204,27.55083154,1
Booklet machines,Duplo,Rome,Italy,41.8719,12.5674,1
Booklet machines,Duplo,Stuttgart,Deutschland,48.7758459,9.1829321,1
Booklet machines,Horizon,,France,46.603354,1.8883335,1
Booklet machines,Horizon,,Netherlands,52.24764975,5.541246849,2
Booklet machines,Horizon,,United Arab Emirates,25.22331675,55.15941465,1
Booklet machines,Horizon,,United Kingdom,54.7023545,-3.2765753,3
Booklet machines,Horizon,Dabergotz,Germany,52.9098307,12.7172083,1
Booklet machines,Horizon,Ghaziabad,India,28.672818,77.3862836,1
Booklet machines,Horizon,Modhera,India,23.5835889,72.1329763,1
Booklet machines,Horizon,Mumbai,India,18.9500562,72.8347302,1
Booklet machines,Horizon,Ringwood,United Kingdom,50.844949,-1.788817,1
Booklet machines,Horizon,Rome,Italy,41.8719,12.5674,1
Booklet machines,Horizon,Stuttgart,Deutschland,48.7758459,9.1829321,1
Booklet machines,Horizon,Terni,Italy,42.6384261,12.674297,2
Booklet machines,Horizon,Vogtei,Germany,51.1638,10.4478,1
Booklet machines,Horizon,Vogtei,Germany,51.1638175,10.4478313,12
Booklet machines,KAS,,United Kingdom,54.7023545,-3.2765753,2
Booklet machines,Laconda,Dabergotz,Germany,52.9098307,12.7172083,1
Booklet machines,MKW,Dabergotz,Germany,52.9098307,12.7172083,2
Booklet machines,Morgana,Ringwood,United Kingdom,50.844949,-1.788817,1
Booklet machines,Nagel,,United Kingdom,54.7023545,-3.2765753,2
Booklet machines,Nagel,Dabergotz,Germany,52.9098307,12.7172083,4
Booklet machines,Nagel,Milano,Italy,45.4485674,9.1899344,1
Booklet machines,Nagel,Stuttgart,Deutschland,48.7758459,9.1829321,1
Booklet machines,Nagel,Vogtei,Germany,51.1638175,10.4478313,1
Booklet machines,Plockmatic,Saalfelden am Steinernen Meer,Österreich,47.4273901,12.8411445,1
Booklet machines,Popp,,Germany,51.1657,10.4515,1
Booklet machines,RENZ,,Germany,51.1657,10.4515,2
Booklet machines,Theisen & Bonitz,,Germany,51.1657,10.4515,1
Booklet machines,Theisen & Bonitz,Minsk,Belarus,53.8608204,27.55083154,1
Booklet machines,Theisen & Bonitz,Stuttgart,Deutschland,48.7758459,9.1829321,1
Booklet machines,Theisen & Bonitz,Terni,Italy,42.6384261,12.674297,1
Booklet machines,Theisen & Bonitz,Vogtei,Germany,51.1638,10.4478,2
Buckle folding machines,Heidelberg,Nuremberg,Germany,49.4542881,11.0745641,1
Buckle folding machines,MBO,,Germany,51.1657,10.4515,2
Bundle/Strapping machines,ATS,Vogtei,Germany,51.1638175,10.4478313,1
Bundle/Strapping machines,Canapa,Vogtei,Germany,51.1638175,10.4478313,2
Bundle/Strapping machines,Humboldt,Stuttgart,Deutschland,48.7758459,9.1829321,1
Bundle/Strapping machines,MOSCA,,Germany,51,10,1
Bundle/Strapping machines,MOSCA,Brunswick,Germany,52.2646577,10.5236066,1
Bundle/Strapping machines,MOSCA,Terni,Italy,42.6384261,12.674297,1
Bundle/Strapping machines,PCSB,Thakurpukur,India,22.4625,88.3155,1
Bundle/Strapping machines,Sitma,,France,46.603354,1.8883335,1
Bundle/Strapping machines,Strapex,,Germany,51.1657,10.4515,2
Bundle/Strapping machines,Transpak,Stuttgart,Deutschland,48.7758459,9.1829321,1
Bundle/Strapping machines,Transpak,Vogtei,Germany,51.1638175,10.4478313,3
Business card/Document cutter,Morgana,Ringwood,United Kingdom,50.844949,-1.788817,1
Calendar production,James Burn/Lhermite,,Portugal,,,1
Calendar production,Rilecart,,Romania,,,1
Calendar production,Shm,,Romania,,,1
card gluer,Bobst,Terni,Italy,42.6384261,12.674297,1
card gluer,Muller Martini,,Netherlands,52.2434979,5.6343227,1
card gluer,Muller Martini,,United States,39.7837304,-100.445882,1
card gluer,Muller Martini,Nuremberg,Germany,49.4542881,11.0745641,1
card gluer,Muller Martini,Vogtei,Germany,51.1638175,10.4478313,1
Case Binding,Kolbus,,Bulgaria,42.6073975,25.4856617,1
Case Binding,Kolbus,Ringwood,United Kingdom,50.844949,-1.788817,3
Case Binding,Kolbus,Terni,Italy,42.6384261,12.674297,1
Case Binding,Rilecart,Ringwood,United Kingdom,50.844949,-1.788817,1
Case Binding,Samed Innovazioni,Ringwood,United Kingdom,50.844949,-1.788817,1
Case Binding,Schmedt,,Netherlands,52.2434979,5.6343227,1
Case Binding,Stahl,Terni,Italy,42.6384261,12.674297,1
Case Binding,Technograf,Terni,Italy,42.6384261,12.674297,2
Case Binding,VBF,Rome,Italy,41.8719,12.5674,2
Case Binding,Zechini,Ringwood,United Kingdom,50.844949,-1.788817,1
Case makers,CMC,,Netherlands,52.2434979,5.6343227,1
Case makers,CMC,,Netherlands,52.305554,4.6926644,1
Case makers,CMC,,United Kingdom,54.7023545,-3.2765753,2
Case makers,Durrer,,United Kingdom,54.7023545,-3.2765753,1
Case makers,FIDIA,Turin,Italy,45.0677551,7.6824892,1
Case makers,Horauf ,,Bulgaria,42.6073975,25.4856617,2
Case makers,Horauf ,,Turkey,38.9597594,34.9249653,1
Case makers,Horauf ,Rome,Italy,41.8719,12.5674,1
Case makers,Horauf ,Terni,Italy,42.6384261,12.674297,1
Case makers,Horizon,Nuremberg,Germany,49.4542881,11.0745641,1
Case makers,Kolbus,,Bulgaria,42.6073975,25.4856617,4
Case makers,Kolbus,,Netherlands,52.24764975,5.541246849,2
Case makers,Kolbus,,United Kingdom,54.7023545,-3.2765753,3
Case makers,Kolbus,Braunschweig,Deutschland,52.2677907,10.5245656,1
Case makers,Kolbus,Braunschweig,Germany,52.2678,10.5246,4
Case makers,Kolbus,Brunswick,Germany,52.2646577,10.5236066,2
Case makers,Kolbus,Cherganovo,Bulgaria,42.6074,25.4857,1
Case makers,Kolbus,Nuremberg,Germany,49.4542881,11.0745641,1
Case makers,Kolbus,Ramat Negev Regional Council,Israel,30.8124247,34.8594762,1
Case makers,Megabound,Rajkot,India,22.3053,70.8028,1
Case makers,Purple Magna,Gliwice,Poland,50.26590325,18.69757619,1
Case makers,Rebord,,Netherlands,52.2434979,5.6343227,1
Case makers,Schmedt,Nuremberg,Germany,49.4542881,11.0745641,2
Case makers,Smyth,Nuremberg,Germany,49.4542881,11.0745641,1
Case makers,Stahl,,Bulgaria,42.6073975,25.4856617,3
Case makers,Stahl,,United Kingdom,54.7023545,-3.2765753,1
Case makers,Xinwei,Terni,Italy,42.6384261,12.674297,1
Case makers,Zechini,,Turkey,,,1
Case makers,Zechini,,Netherlands,52.2434979,5.6343227,2
Case makers,Zechini,,United Kingdom,54.7023545,-3.2765753,1
Case production,Schmedt,,Netherlands,52.2434979,5.6343227,1
Casing-in Machines,Kolbus,Braunschweig,Germany,52.2678,10.5246,1
Coating machines,MGI,,Bulgaria,42.6073975,25.4856617,1
Collating and inserting lines,BVM,Vogtei,Germany,51.1638175,10.4478313,1
Collating and inserting lines,CMC,,Germany,51.1657,10.4515,1
Collating and inserting lines,Duplo,Ringwood,United Kingdom,50.844949,-1.788817,1
Collating and inserting lines,Horizon,Ringwood,United Kingdom,50.844949,-1.788817,2
Collating and inserting lines,Hugo Beck,,Germany,51.1657,10.4515,1
Collating and inserting lines,Muller Martini,Brunswick,Germany,52.2646577,10.5236066,1
Collator and booklet production,Bielomatik,Rome,Italy,41.8719,12.5674,1
Collator and booklet production,Brehmer,,Germany,51.1657,10.4515,1
Collator and booklet production,Col-Tec,,United Kingdom,54.7023545,-3.2765753,2
Collator and booklet production,Duplo,,Netherlands,52.2434979,5.6343227,1
Collator and booklet production,Duplo,,United Kingdom,54.7023545,-3.2765753,5
Collator and booklet production,Duplo,Beddes,France,46.6034,2.2137,1
Collator and booklet production,Duplo,Lancaster,United Kingdom,54.00975365,-2.787572732,1
Collator and booklet production,Duplo,Terni,Italy,42.6384261,12.674297,2
Collator and booklet production,Duplo,Vogtei,Germany,51.1638175,10.4478313,1
Collator and booklet production,Heidelberg,,Germany,51.1657,10.4515,1
Collator and booklet production,Horizon,,Bulgaria,42.6073975,25.4856617,1
Collator and booklet production,Horizon,,France,46.2276,2.21375,1
Collator and booklet production,Horizon,,United Kingdom,54.7023545,-3.2765753,2
Collator and booklet production,Horizon,Beddes,France,46.6034,2.2137,1
Collator and booklet production,Horizon,Minsk,Belarus,53.8608204,27.55083154,1
Collator and booklet production,Horizon,Ringwood,United Kingdom,50.844949,-1.788817,1
Collator and booklet production,Horizon,Rome,Italy,41.8719,12.5674,2
Collator and booklet production,Horizon,Vogtei,Germany,51.1638175,10.4478313,5
Collator and booklet production,ITALA,Terni,Italy,42.6384261,12.674297,1
Collator and booklet production,Laconda,Terni,Italy,42.6384261,12.674297,1
Collator and booklet production,Plockmatic,,Netherlands,52.2434979,5.6343227,1
Collator and booklet production,Watkiss,,United Kingdom,54.7023545,-3.2765753,2
Combination folding machines,Heidelberg,,Germany,51.1657,10.4515,1
Combination folding machines,Heidelberg,Nuremberg,Germany,49.4542881,11.0745641,1
Commercial / Heatset,Goss,,Mexico,,,1
Commercial / Heatset,Goss,,Turkey,,,1
Commercial / Heatset,Harris,,Mexico,,,1
Commercial / Heatset,Harris,,United Arab Emirates,,,2
Commercial / Heatset,Harris,Oslo,Norway,59.9138688,10.7522454,2
Commercial / Heatset,Heidelberg,Oslo,Norway,59.9138688,10.7522454,1
Commercial / Heatset,KBA,,Netherlands,52.2434979,5.6343227,1
Commercial / Heatset,KBA,Oslo,Norway,59.9121746,10.7312704,1
Commercial / Heatset,Manroland,Oslo,Norway,54.526,15.2551,1
Commercial / Heatset,Manroland,Oslo,Norway,59.9138688,10.7522454,1
Commercial / Heatset,Manugraph,,India,,,1
Commercial / Heatset,Manugraph,,India,22.3511148,78.6677428,1
Commercial / Heatset,Mitsubishi,Oslo,Norway,59.9138688,10.7522454,2
Commercial / Heatset,Mitsubishi,Shimla,India,31.104963,77.1639874,1
Commercial / Heatset,Orient,,India,22.3511148,78.6677428,1
Commercial / Heatset,Solna,Gliwice,Poland,50.26590325,18.69757619,1
Continuous Band Sealer,Affeldt,,Switzerland,46.8182,8.22751,1
Continuous Band Sealer,Elmec Technopac Machineries,Bengaluru,India,12.9767936,77.590082,1
Converting,Bobst,Mumbai,India,18.9500562,72.8347302,1
Converting,Clark-Aiken,,Poland,52.215933,19.134422,1
Converting,Dong Fang,,Monaco,43.7384,7.42462,1
Converting,Dong Fang,Montreal,Canada,45.5019,-73.5674,1
Converting,Dong Fang,Sahibzada Ajit Singh Nagar,India,30.7046,76.7179,2
Converting,Dong Fang,Shanghai,China,35.000074,104.999927,1
Converting,Gutenberg,,Netherlands,52.2434979,5.6343227,8
Converting,Kolbus,,Netherlands,52.2434979,5.6343227,1
Converting,Kolbus,Sahibzada Ajit Singh Nagar,India,30.7046,76.7179,1
Converting machine,Towin,,Greece,,,1
Corner rounding,Baier,Stuttgart,Deutschland,48.7758459,9.1829321,1
Corner rounding,Kolbus,,Netherlands,52.2434979,5.6343227,1
Corner rounding,Krause,,Netherlands,52.2434979,5.6343227,2
Corner rounding,Krause,Vogtei,Germany,51.1638175,10.4478313,1
Corner rounding,OMM,Minsk,Belarus,53.8608204,27.55083154,1
Corner rounding,Pescha,,Netherlands,52.2434979,5.6343227,1
Corner rounding,Traenklein,,Netherlands,52.2434979,5.6343227,2
Corner rounding,Traenklein,Vogtei,United Kingdom,51.1638,10.4478,1
Corrugated Box Machines, Honeywell,,Romania,,,1
Corrugated Cardboard Production Line, Huayu Carton Machinery,,Romania,,,1
Corrugated Cardboard Production Line,Bobst,,Germany,,,1
Corrugated Cardboard Production Line,Gopfert,Braunschweig,Germany,52.2678,10.5246,1
Corrugated Cardboard Production Line,J.S.Machine,Shanghai,China,35.000074,104.999927,1
Corrugated Cardboard Production Line,Kolbus,Braunschweig,Germany,52.2678,10.5246,1
Corrugated Cardboard Production Line,Others,,Germany,51,10,1
Corrugated Cardboard Production Line,Xingyuang,Shanghai,China,31.230416,121.473701,1
Corrugation Machine,Atulya Machines,Rajkot,India,22.3039,70.8022,1
Corrugation Machine,Charanjit Foundry & Engineering Works,Amritsar,India,31.634,74.8723,1
Cover feeder,Heidelberg,,United Kingdom,54.7023545,-3.2765753,1
CTP systems,Agfa,,France,46.2276,2.21375,1
CTP systems,Agfa,,Germany,51.1657,10.4515,2
CTP systems,Agfa,Beddes,France,46.6034,2.2137,1
CTP systems,Agfa,Gliwice,Poland,50.26590325,18.69757619,1
CTP systems,Agfa,Neuruppin,Germany,52.8648258,12.8626261,2
CTP systems,Agfa,Terni,Italy,42.6384261,12.674297,1
CTP systems,Amsky,,Russia,51.2086975,89.2343748,1
CTP systems,Amsky,Gliwice,Poland,50.26590325,18.69757619,1
CTP systems,Amsky,Terni,Italy,42.6384261,12.674297,1
CTP systems,Basysprint,Gliwice,Poland,50.26590325,18.69757619,1
CTP systems,Basysprint,Minsk,Belarus,53.8608204,27.55083154,1
CTP systems,Creo Thermoflex,,India,20.5937,78.9629,1
CTP systems,Creo Thermoflex,Gliwice,Poland,50.26590325,18.69757619,1
CTP systems,Creo-Scitex,Neuruppin,Germany,52.8648258,12.8626261,1
CTP systems,Esko,,Hungary,,,1
CTP systems,Esko,,,54.526,15.2551,1
CTP systems,Esko,Neuruppin,Germany,52.8648258,12.8626261,2
CTP systems,FUJI,Neuruppin,Germany,52.8648258,12.8626261,2
CTP systems,FUJI,Stuttgart,Deutschland,48.7758459,9.1829321,1
CTP systems,Fujifilm,,India,20.5937,78.9629,1
CTP systems,Fujifilm,Bucharest,Romania,44.4267674,26.1025384,1
CTP systems,Glunz & Jensen,Gliwice,Poland,50.26590325,18.69757619,1
CTP systems,Gutenberg,,Netherlands,52.2434979,5.6343227,1
CTP systems,Heidelberg,,Poland,,,1
CTP systems,Heidelberg,,,52.0055,37.9587,1
CTP systems,Heidelberg,,France,46.603354,1.8883335,2
CTP systems,Heidelberg,,Germany,51,10,1
CTP systems,Heidelberg,,Germany,51.1657,10.4515,4
CTP systems,Heidelberg,,Netherlands,52.2434979,5.6343227,1
CTP systems,Heidelberg,Barcelona,Spain,41.3828939,2.1774322,1
CTP systems,Heidelberg,Dabergotz,Germany,52.9098307,12.7172083,1
CTP systems,Heidelberg,Gliwice,Poland,50.26590325,18.69757619,3
CTP systems,Heidelberg,Neuruppin,Germany,52.8648258,12.8626261,7
CTP systems,Heidelberg,Ringwood,United Kingdom,50.844949,-1.788817,1
CTP systems,Heidelberg,Rome,Italy,41.8719,12.5674,4
CTP systems,Heidelberg,Stuttgart,Deutschland,48.7758459,9.1829321,1
CTP systems,Heidelberg,Terni,Italy,42.6384261,12.674297,2
CTP systems,Heidelberg,Vogtei,Germany,51.1638,10.4478,1
CTP systems,Kodak,,Romania,,,1
CTP systems,Kodak,,Deutschland,51.165691,10.451526,1
CTP systems,Kodak,,Germany,51.1657,10.4515,1
CTP systems,Kodak,Gliwice,Poland,50.26590325,18.69757619,1
CTP systems,Kodak,Minsk,Belarus,53.8608204,27.55083154,1
CTP systems,Kodak,Neuruppin,Germany,52.8648258,12.8626261,1
CTP systems,Kodak,Oslo,Norway,59.9138688,10.7522454,1
CTP systems,Kodak,Rome,Italy,41.8719,12.5674,1
CTP systems,Kodak,Stuttgart,Deutschland,48.7758459,9.1829321,2
CTP systems,Kodak,Terni,Italy,42.6384261,12.674297,1
CTP systems,Luescher,Vogtei,Germany,51.1638,10.4478,1
CTP systems,Luscher,,Germany,,,1
CTP systems,Luscher,Neuruppin,Germany,52.8648258,12.8626261,1
CTP systems,Mitsubishi,Neuruppin,Germany,52.8648258,12.8626261,1
CTP systems,Presstek,Terni,Italy,42.6384261,12.674297,1
CTP systems,Registar,Terni,Italy,42.6384261,12.674297,1
CTP systems,Screen,,India,20.5937,78.9629,1
CTP systems,Screen,,Netherlands,52.1326,5.29127,1
Cutters,Bajrang Printing Machine Manufacturers,Sahibzada Ajit Singh Nagar,India,30.7046,76.7179,1
Cutters,Challenge,,United States,39.7837304,-100.445882,1
Cutters,Erba,Bucharest,Romania,44.4267674,26.1025384,1
Cutters,HPM,Terni,Italy,42.6384261,12.674297,1
